107.127,3120.1911250754115,149040.79996924452,6700877.1708095912,301371758.71670222,13555530108.88191,609695802577.27051,27422714613390.035,1233410270936368.7,55475940610039680.0,2.4951794592655073e+18,1.122273992680959e+20,5.0477287707093668e+21,2.2703516172834788e+23,1.021151630806756e+25,4.5929037826645656e+26,2.0657818604418311e+28,9.2914088708708933e+29,4.179060744934297e+31,1.8796448367053562e+33,8.4542076025952849e+34,3.8025069838756859e+36,1.7102796668944713e+38,7.6924422529562668e+39,3.4598825537413165e+41,1.5561751251474217e+43,6.9993156776634752e+44,3.1481302562874904e+46,1.4159561544252504e+48,6.3686431882876063e+49,2.8644683617470936e+51,1.2883715970365548e+53,5.794797366999426e+54,2.6063657877759592e+56,1.1722830307018164e+58,5.2726578537700049e+59,2.3715195148972526e+61,1.0666546105428033e+63,4.797565657989172e+64,2.1578340369244998e+66,9.7054382635827858e+67,4.3652815868300539e+69,1.9634026630017489e+71,8.8309309271425932e+72,3.971948419420782e+74,1.7864905044211433e+76,8.0352209680817718e+77,3.6140564893078545e+79,1.6255189944112182e+81,7.3112083582780386e+82,3.2884123681074711e+84,1.4790518027678045e+86,6.6524328167810869e+87,2.9921103709126448e+89,1.3457820196454034e+91,6.053016165471309e+92,2.7225066292021738e+94,1.2245204941514732e+96,5.5076098787549324e+97,2.4771954999069717e+99,1.1141852236902791e+101,5.011347359287453e+102,2.2539881001346329e+104,1.0137916993786091e+106,4.5598005138872661e+107,2.0508927760200292e+109,9.2244412138665149e+110,4.1489402421712995e+112,1.8660973314277491e+114,8.3932740581950031e+115,3.775100485357335e+117,1.6979528579351522e+119,7.6369991181764691e+120,3.4349455144446432e+122,1.5449590218128317e+124,6.9488682398118675e+125,3.1254401658891323e+127,1.4057506767199197e+129,6.3227413106989867e+130,2.8438227591893634e+132,1.2790856826608543e+134,5.7530314725181621e+135,2.5875804547301899e+137,1.1638338225135721e+139,5.2346552701403415e+140,2.3544268320049178e+142,1.058966717232575e+144,4.7629872925437088e+145,2.1422814881490222e+147,9.6354864974141042e+148,4.3338189008050296e+150,1.9492514747455108e+152,8.7672821563719682e+153,3.9433206749002783e+155,1.7736144072646915e+157,7.9773072620740809e+158
93.14,2228.1415812778496,98970.512066335839,4463214.3590389928,200713110.79917866,9027563695.8906231,406038272195.55127,18262659384851.516,821412163351323.37,36945218586140504.0,1.6617104561881818e+18,7.4739891796696809e+19,3.3616274155123827e+21,1.5119822371914733e+23,6.8005462920653246e+24,3.0587283853555703e+26,1.37574526127357e+28,6.1877838940466928e+29,2.7831220355415765e+31,1.2517839015304546e+33,5.6302343775086638e+34,2.5323491624172457e+36,1.1389920650573222e+38,5.122922792468349e+39,2.3041721485804117e+41,1.0363633233159787e+43,4.6613224562073433e+44,2.0965549968732531e+46,9.4298193188947769e+47,4.2413145622040133e+49,1.9076451634146682e+51,8.5801465940038633e+52,3.8591514284983103e+54,1.735757027565052e+56,7.807033526833747e+57,3.5114230575582049e+59,1.5793568513278884e+61,7.1035817187203068e+62,3.1950267092652909e+64,1.4370490939826302e+66,6.4635143503735504e+67,2.9071392155228475e+69,1.3075639598359289e+71,5.8811201745435615e+72,2.645191789452753e+74,1.1897460679812249e+76,5.3512025552204981e+77,2.4068471044066757e+79,1.082544142968271e+81,4.8690330986512768e+82,2.189978438270162e+84,9.8500163439363625e+85,4.4303094624278867e+87,1.9926506969666894e+89,8.9624818171185804e+90,4.0311169661826549e+92,1.8131031478365634e+94,8.1549184810875581e+95,3.6678936613471767e+97,1.6497337088226296e+99,7.4201205414064548e+100,3.3373985482963518e+102,1.5010846532769919e+104,6.7515314808713241e+105,3.0366826572828314e+107,1.365829602834384e+109,6.1431855564648878e+110,2.7630627351203254e+112,1.2427616922911112e+114,5.5896545677201529e+115,2.5140973028251304e+117,1.1307828008861384e+119,5.0859994215141921e+120,2.2875648705809556e+122,1.0288937538962836e+124,4.6277260611102855e+125,2.0814441156417124e+127,9.3618540711549253e+128,4.2107453662083668e+130,1.8938958463019405e+132,8.5183053466602136e+133,3.8313366661965633e+135,1.7232465910015156e+137,7.7507644775740861e+138,3.4861145410367715e+140,1.5679736661320651e+142,7.0523827853127795e+143,3.1719986135524134e+145,1.4266915893068883e+147,6.4169286906448436e+148,2.8861860635784255e+150,1.2981397168615303e+152,5.8387321100289251e+153,2.6261266187204415e+155,1.1811709952758725e+157,5.3126338621127803e+158
98.907,4699.7540644187648,213334.70303259426,9608064.5391762462,432088847.01122755,19434167900.533516,874103091787.25598,39315125145983.883,1768303387316925.7,79534194932203360.0,3.5772640804490465e+18,1.6089706199760247e+20,7.2367775988119629e+21,3.2549351345127982e+23,1.4639945176239115e+25,6.5847086318429059e+26,2.9616495993880314e+28,1.3320814693512443e+30,5.9913942599949357e+31,2.6947905217976539e+33,1.2120544302782391e+35,5.4515404075902262e+36,2.4519767489952302e+38,1.1028424129888855e+40,4.9603300210148654e+41,2.2310416817120816e+43,1.0034709312583775e+45,4.5133800866859119e+46,2.0300139418436049e+48,9.1305330482488829e+49,4.1067025219271986e+51,1.8470997820699727e+53,8.3078274764393201e+54,3.7366685897679063e+56,1.6806670804558388e+58,7.5592516902961401e+59,3.3999765201414319e+61,1.5292307772146921e+63,6.8781262344816837e+64,3.0936220485721613e+66,1.3914396236917898e+68,6.2583735051705635e+69,2.8148716094703229e+71,1.2660641253283748e+73,5.6944635202922311e+74,2.5612379448417364e+76,1.1519855710236383e+78,5.1813645761392141e+79,2.3304579107718203e+81,1.0481860510046909e+83,4.7144983500557376e+84,2.120472283653658e+86,9.5373937413515102e+87,4.2896990485930785e+89,1.9294073859734303e+91,8.678028036185324e+92,3.9031762366154638e+94,1.7555583677022251e+96,7.8960953735508579e+97,3.5514810156848425e+99,1.5973739941160061e+101,7.1846186585516258e+102,3.2314752499382129e+104,1.4534428043072169e+106,6.5372494665797526e+107,2.9403035648635114e+109,1.3224805168820158e+111,5.9482113970559055e+112,2.6753678691224332e+114,1.2033185704656359e+116,5.4122485312736526e+117,2.4343041720812812e+119,1.0948936967641098e+121,4.9245785344435191e+122,2.2149614901954051e+124,9.962384331440125e+125,4.4808499834716264e+127,2.0153826540313042e+129,9.0647249007504823e+130,4.0771035397136792e+132,1.8337868446696703e+134,8.2479489640817474e+135,3.7097366202532391e+137,1.6685537036637184e+139,7.5047685240249248e+140,3.375471252470178e+142,1.5182088747677871e+144,6.8285522672927437e+145,3.0713248250693351e+147,1.381410848426737e+149,6.213266394276601e+150,2.7945834745841986e+152,1.2569389916410236e+154,5.653420780149083e+155,2.5427778698864209e+157,1.1436826563993386e+159
91.547,4705.7466991250558,217398.79921299205,9783608.6592670307,439969735.93966162,19789014656.875072,890063532896.29504,40032999500966.805,1800591703058890.0,80986448932083216.0,3.6425831030533724e+18,1.6383496053175029e+20,7.3689174776219288e+21,3.3143685948377724e+23,1.4907263130300355e+25,6.7049420629367427e+26,3.0157278149843466e+28,1.3564045995778357e+30,6.1007940723770404e+31,2.7439960263431001e+33,1.2341859278087401e+35,5.5510827631594533e+36,2.4967485975274593e+38,1.1229797546213012e+40,5.0509031247205819e+41,2.2717793682678931e+43,1.0217938001678016e+45,4.5957921118783562e+46,2.0670809640981107e+48,9.2972519385573761e+49,4.1816888215950029e+51,1.880826884784401e+53,8.459524181377267e+54,3.8048982580079432e+56,1.7113552066748609e+58,7.6972797820525681e+59,3.4620583624082011e+61,1.5571537535464763e+63,7.0037173217878531e+64,3.1501100139786014e+66,1.4168466036312202e+68,6.3726482228025475e+69,2.8662697336118015e+71,1.2891818124249262e+73,5.7984415283656352e+74,2.6080048472474962e+76,1.1730202417309844e+78,5.2759736584187346e+79,2.3730108871140997e+81,1.0673253952616902e+83,4.8005826924625866e+84,2.159191029228809e+86,9.7115417010150691e+87,4.3680267717785271e+89,1.9646373836792259e+91,8.8364844150860383e+92,3.9744462498127562e+94,1.7876139707418785e+96,8.0402740596683014e+97,3.616329252995612e+99,1.6265412309355189e+101,7.3158061416606418e+102,3.2904803446990682e+104,1.4799819307941891e+106,6.6566163174501957e+107,2.9939920127245243e+109,1.3466283385988937e+111,6.0568227123205325e+112,2.7242187259070368e+114,1.2252905556384084e+116,5.5110734371624425e+117,2.4787533283461026e+119,1.1148858988804233e+121,5.0144988341851551e+122,2.2554055606313851e+124,1.0144292403158123e+126,4.5626680255219212e+127,2.0521825164108098e+129,9.2302421677510852e+130,4.1515493770182442e+132,1.8672708599172e+134,8.3985523178340825e+135,3.7774745244256588e+137,1.6990206457825347e+139,7.6418017808715795e+140,3.4371056410109406e+142,1.5459305967658623e+144,6.9532381591679082e+145,3.1274056545134272e+147,1.4066347080297623e+149,6.3267174790019889e+150,2.8456111476997863e+152,1.2798900584368506e+154,5.7566493686589515e+155,2.5892077007110037e+157,1.164565720107928e+159
99.407,2939.9754979351069,133343.45589250841,5974032.5507433601,268477358.93301946,12074552588.28253,543079752383.10211,24426445813886.293,1098644914268660.1,49414506005061152.0,2.222550152521964e+18,9.9965163784896037e+19,4.4962017884696341e+21,2.0222875407423475e+23,9.0957814836648896e+24,4.0910720721864586e+26,1.8400695674012226e+28,8.2762071973633104e+29,3.7224465198033929e+31,1.6742703224263065e+33,7.5304805526273741e+34,3.3870359280644235e+36,1.5234103982908053e+38,6.8519475166795682e+39,3.0818474669731857e+41,1.3861436893042101e+43,6.2345536175577509e+44,2.8041579751168148e+46,1.2612453804658287e+48,5.6727899207608874e+49,2.5514896612109505e+51,1.1476010185819062e+53,5.1616438736623351e+54,2.3215879950540848e+56,1.0441965681284094e+58,4.6965545790813226e+59,2.1124015906148053e+61,9.501093631290886e+62,4.27337209892383e+64,1.922063901751012e+66,8.6449987431346601e+67,3.8883204247639701e+69,1.7488765672341234e+71,7.8660421809405649e+72,3.5379637849566412e+74,1.5912942564678708e+76,7.1572734052128432e+77,3.2191759876437014e+79,1.4479108806817492e+81,6.5123681539731794e+82,2.929112526104841e+84,1.3174470465632119e+86,5.9255720121009987e+87,2.6651851975524517e+89,1.1987386403788129e+91,5.3916490653515502e+92,2.4250390088968724e+94,1.0907264407217285e+96,4.9058351808974243e+97,2.20653116341488e+99,9.9244666720139967e+100,4.4637954975212435e+102,2.0077119408218445e+104,9.0302238074235031e+105,4.0615857461493366e+107,1.826807300142678e+109,8.2165565875803558e+110,3.695617055594057e+112,1.6622030501489718e+114,7.4762047537969633e+115,3.3626239294704095e+117,1.5124304461169781e+119,6.8025622321133546e+120,3.0596351085487177e+122,1.3761530843879712e+124,6.1896181880616993e+125,2.7839470585514663e+127,1.2521549777926466e+129,5.6319033926841402e+130,2.533099846828992e+132,1.1393297055379612e+134,5.1244414212340676e+135,2.3048551926643767e+137,1.0366705407421006e+139,4.6627042491124982e+140,2.0971764953529577e+142,9.4326146752671706e+143,4.2425718488272082e+145,1.9082106618493122e+147,8.5826900751296971e+148,3.8602954274629637e+150,1.7362715718318979e+152,7.8093478279015286e+153,3.5124639766350358e+155,1.579825032646039e+157,7.105687489971349e+158
99.38,3877.2549182786643,180019.8164021117,8098640.8073827615,364155929.02248758,16378675911.602446,736674567104.4325,33133912233069.551,1490286736800994.0,67029649383625600.0,3.0148385508955443e+18,1.3560046291022309e+20,6.0989950977618886e+21,2.7431868891777833e+23,1.2338219966322254e+25,5.5494458849260028e+26,2.4960123675687394e+28,1.1226486154192157e+30,5.0494137372016624e+31,2.2711094762202173e+33,1.0214924982233185e+35,4.5944369254410102e+36,2.0664714325920611e+38,9.2945104068638175e+39,4.1804557440670654e+41,1.880272275040703e+43,8.4570296750641203e+44,3.8037762867809571e+46,1.7108505699747871e+48,7.6950100429279146e+49,3.4610374862624094e+51,1.5566945870749964e+53,7.0016520972314684e+54,3.1491811237539857e+56,1.4164288102989069e+58,6.370769085054082e+59,2.8654245409281022e+61,1.2888016643100985e+63,5.7967317100958593e+64,2.6072358105479491e+66,1.1726743468158909e+68,5.2744179031165749e+69,2.3723111443729991e+71,1.0670106671659276e+73,4.7991671183030495e+74,2.1585543367224427e+76,9.708678005426033e+77,4.3667387477567752e+79,1.9640580602738482e+81,8.8338787524403754e+82,3.9732742830391103e+84,1.7870868472016087e+86,8.0379031799389804e+87,3.6152628861458202e+89,1.6260616037978487e+91,7.3136488897614951e+92,3.289510062704816e+94,1.4795455204015296e+96,6.6546534444715201e+97,2.993109157871564e+99,1.3462312509116811e+101,6.0550367037732937e+102,2.7234154205834181e+104,1.2249292474890429e+106,5.5094483566985234e+107,2.4780224047511425e+109,1.1145571463579916e+111,5.013020181399139e+112,2.2547404968182112e+114,1.0141301099995015e+116,4.5613226065656717e+117,2.0515773780917788e+119,9.2275203955963337e+120,4.150325186873708e+122,1.866720247512938e+124,8.39607579062889e+125,3.7763606397854715e+127,1.6985196462421113e+129,7.6395484008495444e+130,3.4360921228110235e+132,1.5454747397282039e+134,6.9511878196791869e+135,3.1264834592478657e+137,1.4062199259351384e+139,6.3248518851039742e+140,2.8447720467266702e+142,1.2795126502325061e+144,5.7549518738726266e+145,2.5884442068291971e+147,1.1642223182240161e+149,5.2364026339639066e+150,2.3552127558259088e+152,1.0593202075841954e+154,4.7645772103620941e+155,2.1429965963995391e+157,9.6387028888781431e+158
97.62,3946.164820269601,178464.85612377018,8026011.6040137764,360872528.74318606,16230922334.441967,730027985423.64587,32834966719870.57,1476840844671661.0,66424884430260832.0,2.9876376217111854e+18,1.3437702805636625e+20,6.0439678285017755e+21,2.7184368965756416e+23,1.2226900225729395e+25,5.4993768410909611e+26,2.4734924700445187e+28,1.1125196865311062e+30,5.0038561584826434e+31,2.2506187313283647e+33,1.0122762352429578e+35,4.5529843068214991e+36,2.0478270037809877e+38,9.2106520796295592e+39,4.1427382086156622e+41,1.8633078002241029e+43,8.3807273922243796e+44,3.7694572852822613e+46,1.6954146771019438e+48,7.6255829680198871e+49,3.4298107942272171e+51,1.542649543455449e+53,6.9384807404791541e+54,3.1207681090135103e+56,1.4036492936295442e+58,6.3132897757325448e+59,2.8395716774313023e+61,1.2771736444387165e+63,5.7444315669623939e+64,2.5837124161778311e+66,1.1620940682633062e+68,5.2268302580305923e+69,2.3509073225967166e+71,1.057383723327813e+73,4.755867352200108e+74,2.1390791037087566e+76,9.6210829131025178e+77,4.3273405018216822e+79,1.9463376407664466e+81,8.7541764052760904e+82,3.9374260112708077e+84,1.7709631239425533e+86,7.96538240308958e+87,3.5826447185530008e+89,1.6113907066655323e+91,7.2476625887056366e+92,3.2598309511428998e+94,1.4661965426741829e+96,6.5946128310611567e+97,2.9661042790537078e+99,1.3340850812018091e+101,6.0004060425449737e+102,2.6988438130928861e+104,1.2138775069262586e+106,5.4597401845676814e+107,2.4556648189703994e+109,1.1045012215368684e+111,4.9677909580832677e+112,2.2343974385898936e+114,1.0049802730635348e+116,4.5201687569255703e+117,2.0330673286553522e+119,9.1442664756993483e+120,4.1128794998590985e+122,1.849878043833747e+124,8.3203234550766839e+125,3.742288991853176e+127,1.6831950072806863e+129,7.5706217202954715e+130,3.40509049657916e+132,1.5315309254998925e+134,6.8884717693083153e+135,3.0982752307838368e+137,1.3935325173950044e+139,6.2677868568376556e+140,2.8191055172637397e+142,1.2679684390985517e+144,5.7030286830501953e+145,2.5650903568874496e+147,1.1537182968327483e+149,5.1891579759467357e+150,2.3339632016978611e+152,1.0497626497651348e+154,4.7215895265197686e+155,2.1236617307663714e+157,9.5517391365569352e+158
101.647,4045.3794142681772,177774.63675740027,7983686.2789713321,358929491.94324619,16142423886.596495,726045717396.66052,32655832905500.32,1468783763600039.0,66062495173054104.0,2.9713381909996252e+18,1.3364391735740482e+20,6.010994205431601e+21,2.7036061237855587e+23,1.2160194840957747e+25,5.4693743023099193e+26,2.4599980222368188e+28,1.1064501961135074e+30,4.9765569948160243e+31,2.2383401991020655e+33,1.0067536355225634e+35,4.5281449309827729e+36,2.0366548272102496e+38,9.1604022141988998e+39,4.1201369817212317e+41,1.853142291266899e+43,8.3350052848177119e+44,3.7488925391932238e+46,1.6861651300951744e+48,7.5839806455501472e+49,3.4110990320878461e+51,1.5342334257587731e+53,6.9006269902247774e+54,3.103742367929985e+56,1.3959915091961579e+58,6.2788468330491554e+59,2.8240800386810776e+61,1.2702058637419992e+63,5.7130921014479082e+64,2.5696166496564157e+66,1.155754118600335e+68,5.1983146312514861e+69,2.3380816534063996e+71,1.0516150340595144e+73,4.7299211225099607e+74,2.1274090898837186e+76,9.5685938908811901e+77,4.303732154007732e+79,1.9357191521203023e+81,8.7064169000295259e+82,3.9159448907704346e+84,1.7613014129267198e+86,7.9219262622649585e+87,3.5630991518073728e+89,1.6025995629477881e+91,7.2081220581741774e+92,3.2420465353159357e+94,1.4581975238938277e+96,6.5586350952327705e+97,2.9499223258556955e+99,1.3268068130375277e+101,5.967670076235486e+102,2.684119932823193e+104,1.2072550462312938e+106,5.4299538885281596e+107,2.4422676321448371e+109,1.0984754768588155e+111,4.9406885526321471e+112,2.2222074036567477e+114,9.9949747737813537e+115,4.4955084104272268e+117,2.0219756753399114e+119,9.0943787852412345e+120,4.0904411708880684e+122,1.8397858025936986e+124,8.2749308889106268e+125,3.7218724657899301e+127,1.6740121262123126e+129,7.5293192457928671e+130,3.3865135991181516e+132,1.5231754668153259e+134,6.8508908492563937e+135,3.0813722024132024e+137,1.3859299263008073e+139,6.2335921610244584e+140,2.8037255342123103e+142,1.261050878551895e+144,5.6719150961517997e+145,2.551096185341644e+147,1.147424042239314e+149,5.1608478750184403e+150,2.3212299732802111e+152,1.0440355382176811e+154,4.695830303798598e+155,2.1120758283494016e+157,9.4996284279891626e+158
97.847,3003.3270783461608,137802.43795356582,6195839.0508231726,278581975.65306973,12529797833.046825,563560625813.96106,25347648167077.402,1140078576784894.5,51278096635450136.0,2.3063701501235139e+18,1.0373519335402311e+20,4.6657689962759282e+21,2.0985549477201301e+23,9.4388146350978714e+24,4.245360447317283e+26,1.9094649089333945e+28,8.5883313883324368e+29,3.8628327596246534e+31,1.7374128051347413e+33,7.8144808312630284e+34,3.5147726827903432e+36,1.5808634352606824e+38,7.1103579846881364e+39,3.1980745169225539e+41,1.4384199273530684e+43,6.4696800417190309e+44,2.9099124008411747e+46,1.3088112744319518e+48,5.8867303070189104e+49,2.6477150972446542e+51,1.1908809934470044e+53,5.3563071873902594e+54,2.4091430498563319e+56,1.0835768061127435e+58,4.873677778559115e+59,2.1920675078338199e+61,9.8594124955084731e+62,4.4345356340165223e+64,1.9945515311709391e+66,8.971031329594039e+67,4.0349623390933815e+69,1.8148327076056128e+71,8.1626976407793819e+72,3.6713925473986324e+74,1.6513074268186686e+76,7.4271987608586841e+77,3.3405821676449274e+79,1.5025165716040565e+81,6.7579719182191506e+82,3.039579416996515e+84,1.3671324983344313e+86,6.1490456789873918e+87,2.7656984826516925e+89,1.2439471905503063e+91,5.5949866646142218e+92,2.5164955566451773e+94,1.1318614799686153e+96,5.0908510704649713e+97,2.2897470300317114e+99,1.0298752387309928e+101,4.632140552821376e+102,2.0834296518800856e+104,9.3707845537832877e+105,4.2147620906797746e+107,1.8957024760386117e+109,8.5264311492355605e+110,3.8349914641971305e+112,1.7248904345851001e+114,7.7581581056949071e+115,3.4894400239072136e+117,1.5694693913891232e+119,7.0591102114694046e+120,3.1750244541925471e+122,1.4280525424212492e+124,6.4230499428843754e+125,2.8889392612150383e+127,1.2993780414607496e+129,5.8443018075785707e+130,2.6286317398182613e+132,1.1822977407874197e+134,5.3177017027409091e+135,2.3917791960340064e+137,1.0757669463919914e+139,4.8385508364171537e+140,2.1762682219520758e+142,9.7883509629206852e+143,4.4025738007316364e+145,1.9801758380254405e+147,8.9063727877727643e+148,4.0058804229162643e+150,1.8017523345456906e+152,8.1038651490189679e+153,3.6449310537479318e+155,1.639405659185273e+157,7.3736673636257147e+158
140.887,6406.0616611209007,296506.61328813958,13403270.984967556,603151909.1923759,27130704008.117031,1220289871437.7292,54885872052172.695,2468639862151716.5,1.1103371052919456e+17,4.9940394202805412e+18,2.2462033896709118e+20,1.0102903167433595e+22,4.5440521048649712e+23,2.0438095059967031e+25,9.1925823040799015e+26,4.1346108416341563e+28,1.8596522985898352e+30,8.3642857916069556e+31,3.7620622337159062e+33,1.6920885539986322e+35,7.6106228358299822e+36,3.423082072884443e+38,1.5396231202705493e+40,6.9248685891839659e+41,3.1146456782904184e+43,1.4008955659382937e+45,6.3009041456772106e+46,2.8340009075852155e+48,1.274668041046767e+50,5.7331619425995064e+51,2.578643599872401e+53,1.1598142319607924e+55,5.2165760818027202e+56,2.3462952313690998e+58,1.055309311398551e+60,4.7465371272763274e+61,2.134882584401267e+63,9.6022079401602878e+64,4.3188509756819113e+66,1.9425192483216764e+68,8.7370021594792872e+69,3.929701432853181e+71,1.7674887872854428e+73,7.94975564062524e+74,3.575616162335883e+76,1.6082294246911045e+78,7.2334438737759607e+79,3.2534357021304166e+81,1.4633201076282615e+83,6.5816752917139788e+84,2.9602852731770709e+86,1.3314678269864837e+88,5.9886342386099775e+89,2.6935491280343014e+91,1.2114960800842548e+93,5.4490290775970754e+94,2.4508472108662116e+96,1.1023343728713435e+98,4.9580449741058568e+99,2.2300139204790461e+101,1.0030086680339478e+103,4.5113009336512214e+104,2.0290787869116954e+106,9.1263269377217382e+107,4.1048107107242737e+109,1.8462488891596691e+111,8.3040003569905774e+112,3.7349472399837472e+114,1.6798928571479147e+116,7.5557694129806895e+117,3.3984102723705924e+119,1.5285263152039334e+121,6.874957727340973e+122,3.0921969273665602e+124,1.3907986371449841e+126,6.2554904959810912e+127,2.8135748986379341e+129,1.2654808947965494e+131,5.6918402842957605e+132,2.5600580739814698e+134,1.1514548924080749e+136,5.1789777065037281e+137,2.3293843520321759e+139,1.0477031891213556e+141,4.7123265490189753e+142,2.1194954577939119e+144,9.5330002046319081e+145,4.287722937425065e+147,1.9285185768891833e+149,8.6740303785584405e+150,3.9013781827043321e+152,1.7547496446526079e+154,7.8924579243791005e+155,3.5498449752030783e+157,1.596638140958591e+159
