sensors,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,0,
0,0,19.73333333,19.3765371,19.02353976,19.1,18.62681599,18.51845613,18.5553191,18.69454367,18.4,19.05653536,19.27215539,19.51500192,19.76579444,24,20.24497022,20.47528646,20.70264857,20.92481224,24.6,21.34450823,21.54148841,21.72995915,21.90910686,26.3,22.23406457,22.37695872,22.50471901,22.61570103,22.7083627,22.78146729,22.83424697,22.86647638,22.87844934,22.87088766,22.84482446,22.8014964,22.74226066,22.66854095,22.58180354,22.48356076,22.37539171,22.25896358,22.13603825,22.00845699,21.87810566,21.74686852,21.6165798,21.48898035,21.36568413,21.24815616,21.13770108,21.03545974,19.6,20.85936853,20.7869919,20.725776,20.67605515,19.1,20.61162913,20.59679464,20.5932095,20.60044859,25.8,20.64509513,20.68108984,20.72511129,20.77625522,23.7,20.89603399,20.96264178,21.03234564,21.10410567,24.4,21.24971933,21.32161643,21.39168001,21.45906329,21.52298878,21.58275554,21.63774515,21.68742642,21.73135892,21.76919526,21.80068214,21.82566018,21.84406244,21.85591171,21.86131674,21.86046728,21.85362833,21.84113351,21.82337784,21.80081,21.77392418,21.74325175,21.70935271
1,1,20.16666667,19.82279116,19.49201615,19.3463622,19.22681498,19.13623956,19.13844898,19.23649902,18.8,19.53191674,19.69155199,19.86178807,20.03682321,23.4,20.37636968,20.54004646,20.70151847,20.85971071,23.9,21.16006741,21.30173414,21.4381325,21.56923436,24.5,21.8139388,21.9260637,22.02974897,22.12334044,22.7,22.27350915,22.32742814,22.36623919,22.38982138,22.39848088,22.39283679,22.37370141,22.34198235,22.298622,22.24457784,22.1808363,22.10844494,22.02854388,21.9423811,21.85130429,21.75673138,21.66010791,21.56286113,21.46635935,21.37188166,21.28059974,21.19357022,21.11173414,21.03591949,20.96684321,20.90511106,20.85121505,20.80552973,19.5,20.73968496,20.71966991,20.70816135,20.70494954,24.5,20.72209724,20.74158674,20.76765209,20.79969001,22.7,20.87902298,20.92489142,20.97389875,21.02528009,23,21.13210758,21.18605707,21.23940644,21.29148097,22.5,21.3893305,21.43399824,21.47518664,21.5124935,21.54558328,21.57418917,21.59811408,21.61723072,21.63148062,21.64087223,21.64547809,21.64543125,21.64092098,21.63218795,21.6195189,21.60324103,21.58371596,21.56133364
2,2,20,19.62255613,19.27298093,19.1315723,19.02371415,18.94730947,18.98607188,19.13279293,19.32180725,19.51770109,19.71824214,19.9282859,20.14200442,24.6,20.55364922,20.75218604,20.94762934,21.13822086,24.7,21.49686966,21.6640874,21.82341347,21.97466665,25,22.25116121,22.37478917,22.48683739,22.58547343,23.2,22.73549491,22.78435933,22.81504851,22.827721,21.6,22.80184078,22.76536369,22.71476626,22.65125359,22.57603281,22.49034162,22.39549106,22.2929006,22.18410956,22.07076013,21.9545569,21.83721369,21.72039955,21.60569326,21.49455153,21.38829193,21.28808759,21.19496922,21.10982919,21.03342431,20.96637536,20.90916413,20.86212945,20.82546454,20.79921733,20.78329457,20.77746962,20.78139311,25.3,20.81654773,20.84657741,20.8839764,20.92796386,23,21.03233044,21.09093139,21.1525883,21.21637528,23.7,21.34668749,21.41144841,21.4748325,21.53606619,23,21.64928916,21.7000517,21.74622067,21.787374,22,21.8533584,21.87776152,21.89629265,21.90894442,21.91578763,21.91696717,21.91269704,21.90325465,21.88897453,21.87024162,21.84748406,21.82116588,21.79177941
3,3,20.23333333,19.88554935,19.58601125,19.46011671,19.37645406,19.30680856,19.34767563,19.50318795,19.6888671,19.86120403,20.02211863,20.18180744,20.34225722,20.49962687,20.65381922,20.80934556,20.96886991,21.13081519,23.9,21.44792164,21.59826229,21.74188045,21.87861963,23.4,22.13176805,22.2477569,22.35543961,22.45315133,22.2,22.61109136,22.66807766,22.70908453,22.73389298,21.5,22.73665465,22.71627917,22.68271624,22.63695083,21.5,22.5126384,22.43608278,22.3514213,22.25995218,22.16311171,22.06243262,21.95948371,21.85580627,21.75286111,21.65199369,21.55441905,21.46122248,21.37336904,21.29171453,21.21701267,21.14991572,21.09096929,21.04060396,20.99912696,20.96671704,20.94342398,20.92917317,20.92377391,20.92693011,20.93825139,20.95726366,20.98341852,21.01610165,21.7,21.09831476,21.14636152,21.19798987,21.25239014,22.6,21.36624748,21.42409989,21.48153646,21.53782633,22,21.64426997,21.69320916,21.73858359,21.77994289,22,21.84916646,21.87648846,21.89871279,21.9157534,21.5,21.93429631,21.93597445,21.93281259,21.92504899,21.91297276,21.896918,21.87725763,21.85439698
4,4,19.9,19.55798018,19.20252054,19.02169955,18.90703809,18.83099557,18.83283427,18.91943278,19.05089474,19.20001056,19.35389161,19.50692446,19.65848481,19.81012677,19.9639645,20.12181006,20.28358766,20.44771131,20.61237072,20.77598692,20.93699517,21.09374948,21.24475535,23.6,21.5253707,21.65327105,21.77139526,21.87823144,22.4,22.05186951,22.11622033,22.16464086,22.19697532,21,22.21467107,22.20134723,22.17436197,22.13462421,21,22.02066616,21.94848128,21.86768769,21.77959209,20.6,21.5872849,21.48613346,21.38370103,21.28146299,21.18080212,21.08298924,20.98917624,20.90039698,20.81757122,20.74150747,20.67290259,20.61233806,20.56027434,20.5170455,20.48285607,20.45778129,20.44177116,20.43465764,20.43616393,20.44591477,20.46344675,20.48821812,20.51961828,20.5569769,20.59957337,20.64664679,20.69740655,20.75104365,22.5,20.86369075,20.92109357,20.97818052,21.03421643,22.2,21.1404171,21.18935477,21.23479874,21.27629175,21.6,21.34594721,21.37355316,21.39609716,21.41348593,21.1,21.43278229,21.43485224,21.43208393,21.42471002,20.5,21.39732725,21.37801709,21.35548608
5,20.4,19.9,19.60208729,19.20961018,19.05004442,18.96739525,18.90367511,18.92411343,19.04084311,19.20005271,19.3618189,19.51754915,19.6699349,19.82147924,19.97328173,20.12697284,20.28522517,20.44920022,20.61737755,20.78684234,20.95473437,21.11873552,21.27709356,21.42864527,21.57277237,21.70910968,21.83710586,21.95573408,22.06351428,21.8,22.23985062,22.30550208,22.35487838,22.38766783,21.2,22.4045849,22.39008766,22.36148633,22.31974595,21.1,22.2007768,22.12563119,22.04159843,21.95000922,20.5,21.75009273,21.64491409,21.53836796,21.43197116,20,21.22517517,21.12724924,21.03441872,20.94762714,20.86771064,20.795398,20.73130593,20.67593145,20.62964417,20.59268103,20.56514516,20.54700917,20.53812238,20.53822043,20.54693607,20.56380978,20.58829976,20.61979125,20.65760544,20.70100875,20.74922272,20.80143487,20.85681031,20.91450391,20.97367244,21.03348627,21.09314023,21.15186336,21.7,21.26365547,21.31542637,21.36368253,21.40793369,21.8,21.4828199,21.51284209,21.53763622,21.55708755,21.1,21.57987606,21.58334852,21.5817411,21.57528114,20.6,21.54898023,21.52984316,21.50724843
6,19.8,19.33333333,18.94225139,18.52432195,18.28158884,18.6,17.94256397,17.92636232,18.01909301,18.16963989,18.34773395,18.53859153,18.72952479,18.91618269,19.1021505,19.29284542,19.49138148,19.69745655,19.9094484,20.12602334,20.3454458,20.56465195,20.77966917,20.98685687,21.18372199,21.36875559,21.54074292,21.69826173,21.8396385,21.96318367,22.06744226,22.1513443,22.21427365,22.25609778,20.6,22.27823105,22.26037228,22.22482271,22.17287853,20.6,22.02504529,21.93186777,21.82781432,21.71453107,20.1,21.46754679,21.33771282,21.20626905,21.0751172,19.5,20.82070867,20.70058831,20.58701614,20.4811672,18.9,20.29660355,20.21950825,20.15336811,20.09861038,20.05549892,20.02413249,20.0044477,19.9962265,19.99910736,20.01259851,20.03609207,20.06887793,20.11015698,20.15905399,20.21463026,20.27589665,20.34182727,20.41137382,20.48348037,20.5570981,20.63119957,20.70479202,20.77692943,20.84672318,20.91335119,20.97606585,21.03420055,21.08717509,21.4,21.17577895,21.21071167,21.23909319,21.26081348,20.7,21.28428985,21.28627392,21.28204258,21.27190368,20.2,21.23545477,21.21005739,21.1805614
7,19.9,19.53333333,19.14100015,18.70088438,18.44261081,18.8,18.10198896,18.08589955,18.18067083,18.34333873,18.3,18.74874792,18.95480924,19.15396004,19.35126802,19.55271062,19.76112315,19.9760114,20.19598603,20.42021725,20.64735516,20.87437059,21.09699387,21.31111716,21.51380916,21.70327366,21.87817018,22.03707109,22.1783799,22.30054672,22.40230244,22.48278009,22.5415494,22.57862555,22.59446422,22.58991712,22.56613525,22.52444409,22.46623687,20.5,22.30592314,22.20672839,22.09692686,21.9782402,20,21.72172008,21.58784391,21.45288758,21.31877908,19.4,21.06020043,20.93888706,20.82471655,20.71885256,18.8,20.53591887,20.46040424,20.39630205,20.34399393,18.5,20.27545204,20.25914869,20.25451168,20.26112331,20.27843519,20.3057831,20.3424018,20.38743928,20.43997046,20.49901066,20.56352928,20.63246386,20.70473472,20.77925978,20.85496939,20.93082059,21.00581032,21.07898739,21.14946305,21.21641996,21.27911981,21.33690966,21.38922689,21.43560306,21.47566641,21.50914314,21.53585738,21.55572971,20.7,21.57509614,21.57488356,21.56840467,21.55599938,20.1,21.51508386,21.48754387,21.45600093
8,19.9,19.5,19.20670584,18.86692021,18.64217909,18.8,18.3315757,18.32076681,18.4017994,18.53374046,18.4,18.8714254,19.0546876,19.23703159,19.41855774,22.8,19.78892003,19.97817615,20.1680821,20.35788869,20.54722886,20.73493781,20.91896475,21.0971318,21.26773599,21.42947896,21.58101703,21.72068121,21.84656473,21.95681222,22.04988623,22.12471256,22.18072158,22.21783247,22.23640188,22.23713861,22.22099269,22.18904421,22.14242316,22.08227914,22.00979702,21.92623671,21.83297134,21.73150515,20.1,21.51056699,21.39457087,21.27722465,21.16021609,19.6,20.93343994,20.82646257,20.72538924,20.63127156,18.9,20.46744286,20.3991666,20.34070859,20.29243388,18.5,20.2271588,20.21015798,20.20335136,20.2064076,24.2,20.24022774,20.26980875,20.30690987,20.35074864,20.40048651,20.4552407,20.51409658,20.57612061,20.64037348,20.70592316,20.77185734,20.83729504,20.90139714,20.96337569,21.02250204,21.07811389,21.12962117,21.17651091,21.21835104,21.25479306,21.28557353,21.31051442,21.32952213,21.34258548,21.34977249,21.3512263,21.34716011,21.33785148,20.1,21.30490069,21.28207637,21.25563068
